Order ID,Order Date,Region,Customer Name,Sales,Profit
CA-2015-104346,11 Dec 2015,West,Irene Maddox,730.0380000000001,-332.41360000000003
US-2014-159926,18 Nov 2014,East,Carlos Soltero,730.009,-161.257
CA-2017-113558,21 Oct 2017,South,Patricia Hirasaki,729.648,47.8878
CA-2017-164378,15 Jul 2017,East,Michelle Moray,729.396,107.24640000000001
CA-2017-165204,13 Nov 2017,South,Michael Nguyen,728.968,-59.6666
CA-2016-108882,9 Jan 2016,West,Laura Armstrong,727.8779999999999,260.706
CA-2017-161053,22 Sept 2017,South,Joel Eaton,726.9100000000001,333.6796
CA-2017-113530,19 May 2017,West,Becky Castell,726.8280000000001,55.899800000000006
CA-2014-128055,31 Mar 2014,West,Alex Avila,726.548,267.4224
CA-2017-163979,28 Dec 2017,West,Kristen Hastings,725.84,210.4936
CA-2014-159310,7 Nov 2014,Central,Steven Cartwright,725.332,1.3483
US-2017-165344,13 Nov 2017,East,Sean Braxton,725.0790000000001,-934.3099000000001
CA-2016-112109,8 Jul 2016,West,Joe Elijah,725.072,53.891
CA-2017-166184,24 Mar 2017,East,Harold Ryan,724.846,160.7012
CA-2016-116736,17 Jan 2016,East,Chuck Clark,724.55,144.6682
CA-2017-124765,25 Nov 2017,South,Henia Zydlo,723.92,-81.441
CA-2015-104948,13 Nov 2015,West,Keith Herrera,723.164,-23.2588
CA-2015-106257,13 Apr 2015,West,Eugene Barchas,721.488,26.895000000000003
CA-2014-127131,24 Nov 2014,West,Harold Ryan,721.476,79.7394
CA-2017-100951,9 Jun 2017,Central,Noah Childs,720.76,54.057
CA-2014-140473,30 May 2014,Central,Mark Cousins,719.976,134.9955
US-2014-140116,10 Mar 2014,West,Kean Thornton,719.576,-6.553799999999999
CA-2017-134565,11 Jun 2017,West,Tom Boeckenhauer,719.408,197.93849999999998
CA-2017-154074,31 Aug 2017,West,Bart Watters,719.298,50.5413
US-2017-117247,9 Oct 2017,Central,Cyma Kinney,719.095,-473.26980000000003
CA-2016-100790,26 Jun 2016,East,John Grady,718.95,91.125
CA-2015-142202,18 Sept 2015,South,Justin Ritter,717.12,152.388
CA-2016-112585,30 Jul 2016,West,Rob Williams,715.64,178.91
CA-2015-162887,7 Nov 2015,East,Stewart Visinsky,715.2,178.8
CA-2017-113670,15 Oct 2017,West,Roland Schwarz,715.19,106.8035
CA-2014-162089,30 Mar 2014,Central,Mark Packer,714.966,192.39290000000003
US-2016-152051,25 Jun 2016,East,Theresa Swint,714.498,-96.88980000000001
CA-2016-127369,6 Jun 2016,East,Dave Brooks,714.3,207.147
CA-2015-158659,10 Nov 2015,Central,Steve Chapman,714.3,207.147
US-2017-101539,16 Mar 2017,West,Valerie Mitchum,712.966,54.468999999999994
CA-2017-124296,24 Dec 2017,South,Christine Sundaresam,712.85,300.53380000000004
US-2015-156496,10 Aug 2015,West,William Brown,711.784,21.885399999999997
CA-2014-152443,21 May 2014,East,Frank Gastineau,711.6800000000001,297.08840000000004
CA-2017-141929,4 Sept 2017,West,Ralph Arnett,711.394,219.58750000000003
CA-2017-149888,7 Nov 2017,East,Emily Phan,710.322,-212.1348
CA-2014-169775,29 Aug 2014,South,Ryan Akin,709.0425,-436.74309999999997
CA-2014-167927,20 Jan 2014,Central,Xylona Preis,708.6160000000001,183.55459999999997
CA-2014-140732,11 Nov 2014,West,Matt Abelman,707.6279999999999,115.37960000000001
CA-2016-168543,3 Jul 2016,East,Dean Katz,706.86,197.9208
CA-2014-129924,12 Jul 2014,West,Alyssa Crouse,706.064,-14.6632
CA-2014-169061,5 Mar 2014,East,Aimee Bixby,705.5619999999999,261.1901
CA-2016-118626,15 Aug 2016,South,John Castell,705.544,70.5544
CA-2015-137925,30 Nov 2015,East,Janet Lee,705.068,53.4716
CA-2017-163265,16 Feb 2017,Central,Joy Smith,705.0020000000001,-10.712100000000001
US-2016-156097,19 Sept 2016,Central,Eugene Hildebrand,703.68,-53.56
CA-2017-159149,17 Feb 2017,Central,Cyra Reiten,702.8424,-52.062599999999996
US-2015-147242,10 Sept 2015,East,Edward Hooks,702.74,224.8294
CA-2017-169327,2 Sept 2017,West,Marc Harrigan,702.52,190.421
CA-2017-143756,2 Dec 2017,South,Max Engle,701.96,168.4704
US-2017-109610,25 Nov 2017,South,Brendan Sweed,701.96,168.4704
CA-2014-155887,12 May 2014,East,Kean Thornton,700.056,-130.0104
CA-2017-100902,17 Nov 2017,South,Clytie Kelty,699.4000000000001,201.674
CA-2014-100090,8 Jul 2014,West,Ed Braxton,699.192,-19.089
CA-2016-144309,10 Dec 2016,East,Chris McAfee,698.5,229.7008
CA-2015-105690,21 Nov 2015,Central,Carol Adams,697.8208,92.93280000000001
CA-2017-143378,19 Sept 2017,West,Justin Ritter,697.612,-41.105000000000004
CA-2017-161067,3 Sept 2017,East,Katrina Bavinger,697.5249999999999,209.5822
CA-2014-130624,21 Jun 2014,East,Toby Braunhardt,697.32,196.5762
CA-2016-127670,20 Mar 2016,Central,Robert Dilbeck,697.16,146.4036
CA-2014-100678,18 Apr 2014,Central,Kunst Miller,697.074,61.7937
CA-2017-107321,31 Aug 2017,West,Arthur Wiediger,696.08,79.72680000000001
CA-2017-118885,29 Dec 2017,West,James Galang,695.944,-21.598200000000002
CA-2016-147368,9 Jun 2016,South,Toby Carlisle,695.7,-27.828
CA-2017-143574,29 Jun 2017,East,Dan Reichenbach,694.6700000000001,201.7916
CA-2014-156594,20 Dec 2014,West,Michael Chen,694.534,216.3634
CA-2014-156160,22 Sept 2014,East,Adam Shillingsburg,693.992,125.91999999999999
CA-2017-121300,29 Sept 2017,East,Maureen Gastineau,693.1300000000001,-123.2742
CA-2016-154662,9 Jun 2016,Central,Benjamin Farhat,692.94,173.235
US-2015-136987,11 Apr 2015,West,Andy Reiter,692.728,240.2588
CA-2016-120355,18 Sept 2016,East,Magdelene Morse,692.5020000000001,166.5056
CA-2015-166975,26 Nov 2015,South,Stefanie Holloman,692.472,190.4298
CA-2015-137064,6 Feb 2015,Central,Trudy Schmidt,692.2139999999999,-126.35340000000001
CA-2017-144526,30 Apr 2017,East,Quincy Jones,691.476,-167.366
CA-2017-159667,9 Nov 2017,South,Peter McVee,691.144,69.5932
CA-2015-163587,14 Mar 2015,East,Emily Phan,688.46,323.411
CA-2014-169803,6 Apr 2014,West,Scott Cohen,687.4499999999999,113.1375
CA-2015-103954,9 Aug 2015,Central,Hallie Redmond,687.4,48.118
CA-2016-158260,4 Nov 2016,West,Cindy Chapman,686.4,77.22
CA-2016-126158,25 Jul 2016,West,Sanjit Chand,686.2439999999999,163.2002
US-2014-133130,27 Sept 2014,West,Thea Hendricks,685.9,85.4642
CA-2017-147361,9 Sept 2017,South,Sean Braxton,685.26,27.2532
CA-2017-148922,10 Dec 2017,South,Stephanie Ulpright,684.7800000000001,280.7697
CA-2017-136448,16 Sept 2017,East,Adam Shillingsburg,684.11,-378.93080000000003
CA-2017-102337,13 Jun 2017,Central,Shirley Daniels,683.022,-120.4686
CA-2014-158274,19 Nov 2014,South,Robert Marley,682.91,180.26559999999998
US-2017-136868,6 Oct 2017,East,Cyra Reiten,681.9100000000001,133.2009
CA-2016-131968,11 Nov 2016,South,Laurel Beltran,681.432,43.4442
US-2015-166520,16 Jul 2015,East,Katrina Edelman,680.78,231.5992
US-2016-167472,6 Jun 2016,South,Clytie Kelty,678.8699999999999,280.8057
CA-2017-116715,2 Dec 2017,West,Victoria Wilson,678.0999999999999,208.81019999999998
CA-2016-157749,4 Jun 2016,Central,Ken Lonsdale,677.949,-462.9528000000001
CA-2015-142237,11 Jul 2015,East,Clytie Kelty,676.734,-39.385799999999996
CA-2017-163902,2 Mar 2017,West,Maribeth Yedwab,676.716,67.5516
CA-2017-146192,22 Apr 2017,South,Bruce Degenhardt,675.06,87.7578
CA-2017-168655,12 Oct 2017,West,Michelle Lonsdale,674.872,125.152
US-2014-161613,1 Dec 2014,Central,Matt Connell,674.058,-19.2588
US-2015-115343,22 Sept 2015,East,Frank Olsen,673.576,-1.4697000000000005
CA-2017-130505,12 Oct 2017,East,Natalie Fritzler,673.344,-76.9536
CA-2015-110744,7 Sept 2015,West,Helen Andreada,671.93,20.1579
CA-2015-163181,7 Nov 2015,Central,Adrian Barton,671.002,-142.6601
CA-2014-159835,17 Nov 2014,East,Randy Bradley,670.3779999999999,-90.1
CA-2015-156734,18 Jun 2015,South,Benjamin Venier,670.001,59.037400000000005
US-2017-120418,11 Jun 2017,West,Becky Castell,668.744,2.8781999999999996
CA-2017-155698,8 Mar 2017,South,Victoria Brennan,668.5400000000001,178.3744
CA-2015-130456,21 Aug 2015,West,David Smith,667.378,37.7332
CA-2014-105893,11 Nov 2014,Central,Pete Kriz,665.88,13.3176
CA-2015-107937,3 May 2015,West,Julia Barnett,665.88,106.5408
CA-2016-137050,14 Jul 2016,East,Steven Ward,663.9639999999999,48.5239
US-2016-135720,11 Dec 2016,West,Fred McMath,663.952,8.3077
US-2017-120089,30 Nov 2017,East,Max Ludwig,663.936,82.992
US-2017-124779,8 Sept 2017,Central,Barry Französisch,663.87,11.27640000000001
CA-2014-124646,22 Jun 2014,Central,Dianna Vittorini,663.75,9.7164
CA-2014-107811,29 Apr 2014,South,Laura Armstrong,661.5039999999999,68.949
CA-2016-125080,21 Oct 2016,East,Victoria Wilson,661.176,-231.4116
CA-2017-117198,31 Aug 2017,South,Barry Gonzalez,659.9,217.767
CA-2015-124499,9 Oct 2015,Central,Fred McMath,659.8800000000001,89.07929999999999
CA-2016-120530,7 Apr 2016,East,Dorris liebe,658.746,146.388
CA-2016-132731,24 Nov 2016,Central,George Ashbrook,657.552,49.3164
CA-2017-139717,24 Aug 2017,East,Darrin Martin,656.6400000000001,68.3856
US-2016-139087,17 Jul 2016,West,Dennis Kane,656.4,163.4177
CA-2017-159506,27 Nov 2017,Central,Justin Ritter,656.22,296.8818
CA-2015-141040,9 Oct 2015,East,Tim Brockman,655.88,314.1048
CA-2016-111682,17 Jun 2016,East,Ted Butterfield,655.0899999999999,102.2808
CA-2015-164084,7 Sept 2015,East,Andy Gerbode,654.7719999999999,-80.6772
CA-2017-131954,21 Jan 2017,West,Darrin Sayre,654.2420000000001,164.42659999999998
CA-2017-130764,27 Oct 2017,West,Jack O'Briant,652.505,41.291
CA-2015-116876,14 Feb 2015,East,Ted Trevino,652.414,197.3757
CA-2014-113880,1 Mar 2014,Central,Vicky Freymann,651.588,-166.4388
CA-2016-142398,12 Apr 2016,West,Beth Paige,651.496,-27.291600000000003
US-2016-127334,15 Dec 2016,West,Mike Pelletier,651.363,-295.9485
CA-2014-135608,8 Dec 2014,West,Jim Karlsson,649.5999999999999,66.3068
CA-2017-109183,4 Dec 2017,South,Lena Radford,649,-272.58
CA-2014-136644,16 Jun 2014,Central,Sonia Cooley,647.84,32.392
US-2015-120161,18 Dec 2015,East,Liz MacKendrick,646.776,-145.5246
CA-2015-163055,9 Aug 2015,Central,David Smith,646.6300000000001,138.12679999999997
CA-2014-163034,24 Nov 2014,Central,Darren Koutras,646.2,-8.0775
US-2016-113649,9 Aug 2016,South,Helen Andreada,645.136,78.1812
CA-2015-124058,20 Nov 2015,West,Lena Creighton,644.904,20.301899999999996
US-2016-100720,16 Jul 2016,East,Chloris Kastensmidt,644.198,-143.4208
CA-2014-117765,7 Sept 2014,Central,Rick Bensley,643.78,178.271
CA-2017-156951,1 Oct 2017,West,Ellis Ballard,643.52,81.7
CA-2016-113978,25 Sept 2016,East,Tony Sayre,642.016,-69.8378
CA-2016-100510,12 May 2016,East,Harry Marie,641.98,307.7496
CA-2016-157245,19 May 2016,South,Laurel Elliston,641.96,179.7488
CA-2014-151295,12 Nov 2014,West,Joseph Airdo,641.024,37.3136
US-2017-148362,1 Jul 2017,Central,Karen Ferguson,639.83,103.9546
US-2014-156559,19 Aug 2014,South,Lena Hernandez,638.82,172.4814
CA-2017-133004,31 Aug 2017,Central,Ashley Jarboe,638.73,166.0698
CA-2017-146164,22 Dec 2017,Central,Charlotte Melton,638.68,104.9932
CA-2015-154823,21 Aug 2015,East,Katherine Nockton,637.27,-55.624199999999995
US-2017-127292,19 Jan 2017,East,Raymond Messe,637.1800000000001,196.316
CA-2016-115756,5 Sept 2016,Central,Pete Kriz,634.46,129.39669999999998
CA-2016-160745,11 Dec 2016,West,Anthony Rawles,633.1759999999999,60.3462
CA-2016-109666,19 Apr 2016,East,Kunst Miller,633.04,54.91219999999999
CA-2015-135020,28 May 2015,East,Maxwell Schwartz,632.856,197.79029999999997
CA-2015-144267,21 Aug 2015,West,Nick Zandusky,632.148,82.6192
CA-2017-119193,22 Dec 2017,East,Sally Knutson,631.5989999999999,93.18090000000001
CA-2017-155075,2 Dec 2017,East,Giulietta Weimer,631.176,-462.8624
CA-2014-122336,13 Apr 2014,East,Jonathan Doherty,630.746,-388.396
CA-2016-130820,15 Nov 2016,South,Odella Nelson,630.024,-199.5076
CA-2017-159156,13 Nov 2017,East,Ken Brennan,629.95,163.787
CA-2017-128755,4 May 2017,South,Mike Kennedy,629.86,189.9348
CA-2017-103968,1 Dec 2017,West,Max Ludwig,629.64,107.0388
CA-2016-159373,13 Mar 2016,Central,Liz Thompson,628.937,22.3656
CA-2015-169397,24 Dec 2015,East,Joni Blumstein,627.924,-365.987
CA-2017-101805,1 Dec 2017,West,Sally Hughsby,627.84,41.8846
CA-2015-112144,28 Jun 2015,West,Craig Yedwab,627.664,48.6246
CA-2015-116092,15 Feb 2015,West,Justin MacKendrick,627.4800000000001,189.97509999999997
CA-2017-104885,2 Mar 2017,East,Dorothy Badders,627.4799999999999,177.7068
CA-2014-105648,3 Mar 2014,West,Eva Jacobs,626.352,-23.4882
US-2016-161396,19 Apr 2016,East,Gary Mitchum,624.576,88.65679999999999
CA-2015-139248,25 Jul 2015,West,Russell D'Ascenzo,623.96,38.9975
CA-2016-135461,7 Feb 2016,West,Erica Bern,623.96,38.9975
CA-2017-120404,20 Nov 2017,East,Katharine Harms,623.9300000000001,181.5081
CA-2014-154158,23 Dec 2014,South,Craig Carreira,619.8480000000001,11.2614
US-2014-134614,20 Sept 2014,Central,Philip Fox,617.7,-407.682
CA-2014-134215,4 Aug 2014,East,Marina Lichtenstein,617.12,256.9266
CA-2016-140501,23 Jun 2016,East,Irene Maddox,616.16,174.263
CA-2014-104283,27 Jun 2014,South,Liz MacKendrick,616.14,76.1052
US-2016-115455,8 Sept 2016,Central,Sanjit Engle,615.606,-308.50980000000004
CA-2016-161746,21 Oct 2016,West,Carlos Soltero,615.406,26.804199999999998
CA-2015-130183,13 Nov 2015,Central,Patrick O'Brill,613.9992,-18.0588
CA-2015-137526,13 Jan 2015,West,Philip Brown,612.4580000000001,155.4968
US-2016-146570,15 May 2016,South,Steve Nguyen,612.14,268.482
CA-2016-122063,3 Dec 2016,Central,Michael Moore,611.94,112.8474
CA-2016-126004,4 Dec 2016,East,Becky Martin,611.028,90.6378
CA-2016-145261,18 Dec 2016,West,Adrian Hane,610.4179999999999,-298.7024
US-2015-165512,24 May 2015,Central,Vivek Sundaresam,610.3069999999999,-176.59189999999998
CA-2015-143147,26 May 2015,Central,Pamela Stobb,610.156,-113.0912
CA-2014-104738,30 Dec 2014,Central,Stefania Perrino,609.614,63.2508
CA-2014-129147,2 Nov 2014,East,Liz Carlisle,609.438,-131.5086
CA-2015-149972,21 Sept 2015,West,Cynthia Delaney,609.4359999999999,2.528
CA-2017-162565,11 Dec 2017,Central,Ralph Ritter,608.552,-77.3036
CA-2017-162173,26 Oct 2017,South,Olvera Toch,608.4300000000001,173.8755
CA-2014-153983,29 Nov 2014,West,Alan Hwang,606.3199999999999,87.19
CA-2016-116799,3 Mar 2016,Central,Jason Gross,606.2139999999999,-40.833800000000004
CA-2017-154039,17 Feb 2017,Central,Julie Kriz,605.752,-258.4183
CA-2014-100895,2 Jun 2014,South,Stewart Visinsky,605.47,176.92719999999997
CA-2014-115084,18 Oct 2014,South,Luke Schmidt,605.34,145.2816
CA-2014-132451,26 Sept 2014,West,Karen Ferguson,604.9920000000001,82.5252
CA-2017-157273,30 Jan 2017,West,Sam Zeldin,604.768,60.4768
CA-2014-128888,15 Nov 2014,Central,Peter Bühler,604.656,204.0714
US-2015-103471,24 Dec 2015,West,Jim Radford,604.098,-785.1645
US-2015-131359,30 Oct 2015,West,Frank Atkinson,603.434,153.46600000000004
CA-2014-127866,20 Jul 2014,West,Jonathan Doherty,602.43,185.3866
CA-2015-120915,28 Sept 2015,East,Jennifer Jackson,601.5,165.6294
CA-2015-129322,8 Aug 2015,East,Denny Blanton,601.44,255.429
US-2014-152030,26 Dec 2014,Central,Alan Dominguez,600.558,-8.5794
CA-2015-158939,26 Nov 2015,Central,Erin Ashbrook,599.99,233.9961
CA-2017-159282,16 Oct 2017,West,Gary Hansen,599.985,-479.988
CA-2015-104129,27 Feb 2015,East,Erin Smith,599.9,-27.1642
CA-2014-148915,1 Nov 2014,West,Natalie DeCherney,599.896,-39.7414
CA-2016-144939,3 Oct 2016,East,Emily Burns,599.292,93.2232
US-2016-108497,14 Jun 2016,West,Marc Harrigan,599.165,35.245
CA-2015-117884,22 Mar 2015,South,Debra Catini,598.352,55.74700000000001
US-2017-132297,27 May 2017,South,Dianna Wilson,598.3100000000001,162.9957
CA-2017-128041,1 Sept 2017,West,Rick Wilson,598.1600000000001,149.1876
CA-2014-108189,2 Oct 2014,West,Erin Smith,598.1439999999999,133.7632
CA-2017-158169,12 Aug 2017,West,Justin MacKendrick,597.86,171.7944
CA-2014-138681,20 Dec 2014,West,Carol Triggs,596.664,69.8868
CA-2015-109470,31 Dec 2015,South,Karen Carlisle,596.48,278.3802
CA-2016-103464,18 Nov 2016,West,Patrick Gardner,595,95.2
CA-2017-120019,16 Feb 2017,East,Nat Gilpin,594.5,88.4765
CA-2015-131884,6 Dec 2015,East,Dennis Kane,594.0020000000001,-108.6522
CA-2017-152436,8 Dec 2017,East,Carl Weiss,592.74,160.0398
US-2014-150119,23 Apr 2014,East,Laurel Beltran,592.5680000000001,-21.541600000000003
CA-2017-153822,19 Sept 2017,West,Adrian Barton,592.308,17.511400000000002
CA-2014-103989,19 Mar 2014,South,Matt Connell,590.7620000000001,68.63530000000002
CA-2015-142475,3 Dec 2015,East,Bill Stewart,590.352,206.6232
CA-2016-121671,17 Jul 2016,Central,Andrew Allen,589.52,91.8224
CA-2014-166891,4 Oct 2014,East,Chris Cortes,589.41,-6.549
CA-2016-167115,4 Apr 2016,East,Evan Henry,588.784,183.995
CA-2017-117667,4 Dec 2017,East,Michael Stewart,588.008,-20.3828
CA-2014-166744,20 Sept 2014,East,Duane Noonan,587.14,113.5934
CA-2014-123225,11 Jul 2014,Central,Michael Nguyen,586.336,46.8264
US-2014-141257,8 Jun 2014,West,Carlos Soltero,585.552,73.194
CA-2016-133613,17 Jun 2016,East,Christine Phan,584.7700000000001,159.67669999999998
CA-2014-152618,14 Mar 2014,Central,Rick Bensley,583.358,158.68699999999998
CA-2015-130848,25 Oct 2015,West,Deirdre Greer,582.336,-29.1168
CA-2017-130141,22 Oct 2017,West,Helen Abelman,582.304,-31.491200000000003
CA-2017-130211,22 Oct 2017,Central,Brian DeCherney,582.0699999999999,78.0919
CA-2014-160773,1 Jul 2014,South,Laurel Workman,581.1039999999999,68.3612
US-2017-136721,8 Apr 2017,Central,Nicole Hansen,580.8599999999999,151.0236
CA-2015-147690,10 Nov 2015,East,Sam Craven,577.584,43.3188
CA-2016-153577,27 Jun 2016,Central,Katharine Harms,577.1220000000001,4.466400000000001
CA-2016-119865,21 Jun 2016,East,Adam Shillingsburg,576.2719999999999,29.0968
CA-2014-156349,26 May 2014,West,Marina Lichtenstein,576.234,79.00919999999999
CA-2014-131009,1 Mar 2014,Central,Shahid Collister,574.194,-61.157700000000006
CA-2016-113845,20 Nov 2016,South,Frank Atkinson,574.056,39.804100000000005
CA-2016-134334,14 Feb 2016,East,Dave Kipp,573.741,-38.3121
CA-2016-136329,9 Jul 2016,East,Jonathan Doherty,573.286,87.40960000000001
CA-2016-122581,21 Aug 2016,East,Jay Kimmel,573.174,63.686
CA-2015-156566,1 Oct 2015,West,Eric Murdock,572.8,50.12
CA-2015-119291,14 May 2015,East,Jesus Ocampo,570.492,113.4179
CA-2016-102813,2 Jul 2016,Central,Erin Ashbrook,569.9019999999999,14.5152
CA-2015-129917,2 Oct 2015,West,Henry MacAllister,569.336,73.9472
CA-2015-153416,24 Nov 2015,West,Toby Swindell,568.86,94.60679999999999
CA-2015-147501,2 Aug 2015,West,Corey-Lock,564.768,44.0292
CA-2017-133256,26 Jun 2017,Central,Tracy Hopkins,564.38,143.4358
CA-2016-138597,18 Dec 2016,Central,Parhena Norris,563.94,112.788
CA-2016-140935,10 Nov 2016,Central,Aaron Bergman,563.9399999999999,116.868
CA-2016-118332,16 Dec 2016,West,Pete Kriz,563.92,7.049
CA-2017-128965,17 Apr 2017,West,Pamela Stobb,562.702,59.48790000000001
US-2017-130687,7 Sept 2017,West,Phillip Flathmann,562.652,76.2656
CA-2017-115546,14 May 2017,East,Amy Hunt,562.5500000000001,140.8633
CA-2016-118073,12 Aug 2016,South,Cindy Schnelling,562.2925,-255.5875
CA-2017-144904,25 Sept 2017,East,Katrina Willman,562.026,118.98479999999999
CA-2016-109365,3 Nov 2016,West,Xylona Preis,561.73,255.4442
CA-2014-142769,13 Sept 2014,West,Resi Pölking,561.7299999999999,201.5525
CA-2016-166674,1 Apr 2016,East,Raymond Buch,560.7800000000001,116.34880000000001
CA-2014-121762,14 Feb 2014,West,Marina Lichtenstein,560.55,114.1104
CA-2014-134278,6 Jul 2014,East,Emily Phan,559.992,174.9975
CA-2015-140557,7 Sept 2015,East,Tanja Norvell,559.93,167.979
CA-2014-158281,2 Sept 2014,Central,Andy Gerbode,559.71,-121.2705
CA-2017-108112,15 Nov 2017,South,Dana Kaydos,559.2,55.016
CA-2017-108791,27 Jul 2017,East,Tony Molinari,558.81,140.00029999999998
CA-2016-146171,11 Mar 2016,South,Julie Prescott,558.24,156.6804
CA-2016-117681,9 Apr 2016,West,Herbert Flentye,556.665,6.549
CA-2015-157805,31 Aug 2015,West,Rick Huthwaite,555.96,41.697
CA-2014-161508,12 Jul 2014,Central,Paul Van Hugh,554.166,-4.5604
CA-2017-104864,18 Nov 2017,South,Jim Sink,552.856,34.89619999999999
CA-2016-122133,16 May 2016,East,Jim Radford,552.56,0
CA-2017-116953,24 Apr 2017,West,Susan Vittorini,552,34.5
US-2014-169789,30 Dec 2014,West,Maureen Fritzler,551.985,-459.9875
US-2017-107384,4 Dec 2017,Central,Theone Pippenger,551.55,176.522
US-2015-145436,28 Feb 2015,South,Valerie Dominguez,551.264,15.566400000000002
CA-2017-117632,12 May 2017,West,Charles Sheldon,551.038,2.6339999999999995
CA-2016-149272,15 Mar 2016,Central,Muhammed Yedwab,550.8159999999999,-179.2486
CA-2016-145982,27 Aug 2016,East,Ted Butterfield,549.7750000000001,165.87689999999998
CA-2016-112830,6 Jun 2016,East,Liz Preis,548.96,34.974
CA-2016-143406,26 Sept 2016,Central,Lisa Ryan,547.997,-387.67589999999996
CA-2016-118101,26 Jun 2016,Central,Skye Norling,547.97,229.0057
CA-2016-164091,17 Sept 2016,East,Laura Armstrong,547.33,165.29379999999998
CA-2017-132234,16 Oct 2017,East,Maribeth Yedwab,547.3,175.136
US-2015-147739,25 Dec 2015,East,Justin Deggeller,547.136,-68.392
CA-2015-109190,23 Oct 2015,Central,Craig Carroll,546.792,172.15429999999998
CA-2016-120824,12 Jun 2016,Central,Arthur Wiediger,546.6160000000001,-271.06419999999997
CA-2014-109232,13 Jan 2014,South,Natalie DeCherney,545.94,87.3504
CA-2014-155796,11 Nov 2014,East,Tom Stivers,545.928,-242.75119999999998
CA-2015-136798,8 May 2015,Central,Daniel Lacy,545.9100000000001,138.97799999999998
CA-2017-140053,3 Jul 2017,West,Christina Anderson,545.85,114.6285
CA-2016-149762,3 Dec 2016,West,Roger Demir,545.01,7.845999999999998
US-2016-133879,21 Mar 2016,Central,Kean Takahito,544.99,-3.2454
US-2015-163433,18 Apr 2015,Central,Michael Paige,544.41,22.287200000000002
CA-2017-130309,17 Dec 2017,South,Giulietta Baptist,544.38,157.8702
CA-2017-148474,12 Jun 2017,South,Maria Etezadi,544.14,109.893
CA-2014-101560,28 Nov 2014,South,Chris Selesnick,542.34,110.84020000000001
CA-2015-111948,11 Nov 2015,Central,Andrew Gjertsen,542.178,163.9204
CA-2016-134180,3 Nov 2016,East,Julie Prescott,542.155,0.9670000000000005
CA-2017-129294,16 Mar 2017,West,Ken Dana,540.934,165.28130000000002
CA-2014-122882,7 Sept 2014,East,Sean Braxton,539.0740000000001,-561.1412
CA-2015-138485,27 Feb 2015,West,Nora Paige,538.92,80.838
CA-2016-140081,20 Jun 2016,East,Catherine Glotzbach,538.022,32.4336
CA-2017-167899,21 May 2017,East,John Grady,538.02,78.0183
US-2016-129469,23 Sept 2016,East,Kelly Lampkin,537.616,-26.328200000000002
CA-2017-162075,18 Mar 2017,Central,Thomas Thornton,537.544,47.0351
CA-2017-113355,1 Dec 2017,Central,Sarah Jordon,536.858,6.6099
CA-2017-124744,21 Jun 2017,East,Eugene Hildebrand,536.48,262.8752
US-2017-135986,20 Jun 2017,South,Paul Gonzalez,536.36,141.542
CA-2016-168774,4 Sept 2016,Central,Roy Phan,535.41,160.623
CA-2015-115938,26 Jun 2015,South,Sue Ann Reed,535.36,174.25940000000003
CA-2014-168368,11 Feb 2014,Central,Guy Armstrong,535.27,106.7911
US-2017-125717,28 Sept 2017,West,Darrin Sayre,535.264,-52.2346
CA-2016-167241,15 Aug 2016,West,Bill Donatelli,533.0899999999999,75.0936
CA-2016-108875,24 Sept 2016,West,Craig Leslie,532.496,-88.31899999999999
CA-2017-148411,24 Sept 2017,Central,Rose O'Brian,531.888,-11.1576
CA-2014-142587,21 Oct 2014,East,Tracy Blumstein,531.382,-109.1754
US-2016-135923,22 Jan 2016,South,Carlos Meador,530.272,-56.9024
CA-2015-103177,30 May 2015,East,Edward Nazzal,529.14,51.1548
CA-2017-167640,6 Mar 2017,West,Frank Carlisle,528.7139999999999,177.5779
CA-2016-128531,24 Nov 2016,Central,Neola Schneider,527.224,19.5371
CA-2014-118976,28 Apr 2014,East,Muhammed Yedwab,526.96,141.77280000000002
CA-2015-134075,12 Dec 2015,West,Helen Abelman,526.88,115.3438
CA-2015-127453,19 Dec 2015,East,Jay Kimmel,526.736,51.652
CA-2017-157091,26 Jun 2017,Central,Denny Blanton,526.45,31.587
CA-2017-145128,9 Jul 2017,Central,Sean Miller,526.45,31.587
US-2017-106551,22 Jul 2017,Central,Eric Barreto,526.344,-75.192
CA-2015-103135,24 Jul 2015,South,Shirley Schmidt,525.95,174.00939999999997
CA-2017-159464,18 May 2017,South,Todd Boyes,524.85,166.2205
CA-2016-116722,11 Nov 2016,West,Liz Pelletier,524.616,21.936
US-2017-160836,11 Sept 2017,Central,Cindy Chapman,524.0180000000001,-66.8442
CA-2016-106243,30 Sept 2016,East,Greg Matthias,523.92,-26.196
CA-2017-119494,9 Nov 2017,West,Jim Epp,523.392,52.3392
CA-2015-164539,16 Nov 2015,East,Philisse Overcash,523.25,141.2775
CA-2016-128517,9 Apr 2016,Central,Sean Wendt,523.18,137.0828
CA-2017-153843,13 Mar 2017,East,Shahid Collister,523.16,148.8568
CA-2017-121580,29 May 2017,Central,Maris LaWare,522.7900000000001,147.52100000000002
CA-2017-143126,3 Dec 2017,West,Corinna Mitchell,521.96,88.7332
CA-2014-153087,27 Dec 2014,South,Tamara Chand,521.92,195.9808
CA-2014-125542,5 Dec 2014,East,Nona Balk,521.2239999999999,87.38589999999999
CA-2015-163237,7 Aug 2015,South,Eudokia Martin,520.03,160.2692
